LAMMPS Description

     496  atoms
     352  bonds
     280  angles
     144  dihedrals
     0  impropers

     5  atom types
     3  bond types
     4  angle types
     2  dihedral types

  -0.1731 17.4831 xlo xhi
  -0.1731 17.4831 ylo yhi
  -0.1731 17.4831 zlo zhi

Masses

1 15.999  # 65
2 1.008  # 66
3 12.011  # 80
4 12.011  # 81
5 1.008  # 85

Atoms  # full

387 129 2 0.0 0.53524 0.53524 -0.58588
388 130 1 0.0 4.32748 4.31665 4.31671
389 130 2 0.0 4.86142 4.85453 4.90137
390 130 2 0.0 3.79093 3.78405 4.9038
391 131 1 0.0 8.655 8.655 0.0
392 131 2 0.0 9.24088 9.19024 -0.53524
393 131 2 0.0 9.24088 8.11976 0.53524
394 132 1 0.0 0.0 8.655 8.655
395 132 2 0.0 0.53524 9.24088 8.11976
396 132 2 0.0 -0.53524 9.24088 9.19024
397 133 1 0.0 8.655 0.0 8.655
398 133 2 0.0 8.11976 -0.53524 8.06912
399 133 2 0.0 9.19024 0.53524 8.06912
400 134 1 0.0 12.98252 12.99335 4.31671
401 134 2 0.0 13.56838 13.52462 4.85592
402 134 2 0.0 13.56837 12.45413 3.78543
403 135 1 0.0 4.32748 12.99335 12.99329
404 135 2 0.0 4.86407 13.52592 13.58037
405 135 2 0.0 3.79358 12.45544 13.57796
406 136 1 0.0 12.98252 4.31665 12.9933
407 136 2 0.0 12.44593 3.72957 13.52588
408 136 2 0.0 13.51643 3.73198 12.4554
409 137 3 0.0 7.536037 8.725279 7.883522
410 137 5 0.0 6.755874 8.888111 8.630095
411 137 5 0.0 7.701354 9.658969 7.341829
412 137 5 0.0 7.180278 7.976081 7.174128
413 137 4 0.0 8.840661 8.251285 8.557385
414 137 5 0.0 9.594966 8.067757 7.787163
415 137 5 0.0 8.655454 7.301765 9.067297
416 137 3 0.0 9.395442 9.270507 9.574419
417 137 5 0.0 10.315797 8.895481 10.02548
418 137 5 0.0 9.616719 10.220533 9.083569
419 137 5 0.0 8.671238 9.449674 10.371836
420 138 3 0.0 4.796249 3.752174 14.175686
421 138 5 0.0 4.002834 3.917927 14.907504
422 138 5 0.0 4.861014 2.682195 13.967143
423 138 5 0.0 5.741561 4.073021 14.616759
424 138 4 0.0 4.512081 4.540672 12.880184
425 138 5 0.0 5.334022 4.381205 12.176704
426 138 5 0.0 4.481259 5.609136 13.111128
427 138 3 0.0 3.18523 4.131286 12.207264
428 138 5 0.0 3.024914 4.71233 11.297406
429 138 5 0.0 3.201584 3.072762 11.939489
430 138 5 0.0 2.343403 4.308494 12.879849
431 139 3 0.0 13.097056 5.328702 3.352298
432 139 5 0.0 13.28788 6.260217 3.889331
433 139 5 0.0 13.985839 5.071696 2.772167
434 139 5 0.0 12.27165 5.49636 2.658252
435 139 4 0.0 12.747888 4.195568 4.339665
436 139 5 0.0 12.533133 3.283396 3.775996
437 139 5 0.0 11.839581 4.464415 4.886107
438 139 3 0.0 13.878793 3.910129 5.349878
439 139 5 0.0 13.589875 3.104213 6.026768
440 139 5 0.0 14.791025 3.610418 4.82983
441 139 5 0.0 14.093067 4.79894 5.946994
442 140 3 0.0 4.224286 12.192065 3.280558
443 140 5 0.0 5.174246 12.385864 2.778006
444 140 5 0.0 4.290286 11.230089 3.793184
445 140 5 0.0 3.443114 12.12285 2.521556
446 140 4 0.0 3.901632 13.319571 4.283269
447 140 5 0.0 2.933827 13.116859 4.750347
448 140 5 0.0 3.812206 14.265337 3.741577
449 140 3 0.0 4.972291 13.467944 5.384461
450 140 5 0.0 4.704459 14.274374 6.069364
451 140 5 0.0 5.06073 12.544386 5.960365
452 140 5 0.0 5.94469 13.700161 4.945187
453 141 3 0.0 12.607816 11.563227 12.959353
454 141 5 0.0 11.908634 11.356772 13.77241
455 141 5 0.0 12.086754 11.431364 12.00875
456 141 5 0.0 13.41755 10.833267 13.010259
457 141 4 0.0 13.16742 12.996381 13.076483
458 141 5 0.0 13.885338 13.167213 12.269446
459 141 5 0.0 13.708343 13.093092 14.021972
460 141 3 0.0 12.068033 14.077137 13.011161
461 141 5 0.0 12.507334 15.072473 13.097624
462 141 5 0.0 11.530807 14.020902 12.062124
463 141 5 0.0 11.352687 13.946311 13.825784
464 142 3 0.0 -0.695196 1.228283 8.564184
465 142 5 0.0 -1.223862 1.19671 7.609169
466 142 5 0.0 -1.430183 1.199129 9.37133
467 142 5 0.0 -0.155906 2.17509 8.626027
468 142 4 0.0 0.285004 0.042338 8.680579
469 142 5 0.0 0.821535 0.113554 9.630823
470 142 5 0.0 1.026554 0.111151 7.879786
471 142 3 0.0 -0.41908 -1.32833 8.600023
472 142 5 0.0 0.309728 -2.136119 8.686464
473 142 5 0.0 -1.145689 -1.434373 9.408255
474 142 5 0.0 -0.939368 -1.436792 7.646094
475 143 3 0.0 7.949165 1.155223 -0.462963
476 143 5 0.0 6.97093 0.768375 -0.756126
477 143 5 0.0 7.808933 1.899266 0.323977
478 143 5 0.0 8.394662 1.650671 -1.32735
479 143 4 0.0 8.859367 0.010643 0.029251
480 143 5 0.0 9.839984 0.419535 0.288287
481 143 5 0.0 9.00727 -0.704217 -0.784997
482 143 3 0.0 8.282388 -0.730857 1.25327
483 143 5 0.0 8.956592 -1.529826 1.566723
484 143 5 0.0 8.152243 -0.04356 2.0918
485 143 5 0.0 7.314239 -1.174451 1.011697
486 144 3 0.0 -0.36975 7.327982 0.100648
487 144 5 0.0 -1.079346 7.224092 -0.722893
488 144 5 0.0 0.521341 6.740345 -0.129956
489 144 5 0.0 -0.827909 6.916232 1.001567
490 144 4 0.0 -0.000782 8.810876 0.314404
491 144 5 0.0 0.686477 8.89007 1.161342
492 144 5 0.0 -0.904106 9.370764 0.572149
493 144 3 0.0 0.652999 9.451719 -0.927708
494 144 5 0.0 0.896748 10.497495 -0.732532
495 144 5 0.0 1.574841 8.927996 -1.189181
496 144 5 0.0 -0.025847 9.411743 -1.782117

Bonds

1 3 1 2
2 3 1 3
3 3 4 5
4 3 4 6
5 3 7 8
6 3 7 9
7 3 10 11
8 3 10 12
9 3 13 14
10 3 13 15
11 3 16 17
12 3 16 18
13 3 19 20
14 3 19 21
15 3 22 23
16 3 22 24
17 3 25 26
18 3 25 27
19 3 28 29
20 3 28 30
21 3 31 32
22 3 31 33
23 3 34 35
24 3 34 36
25 3 37 38
26 3 37 39
27 3 40 41
28 3 40 42
29 3 43 44
30 3 43 45
31 3 46 47
32 3 46 48
33 3 49 50
34 3 49 51
35 3 52 53
36 3 52 54
37 3 55 56
38 3 55 57
39 3 58 59
40 3 58 60
41 3 61 62
42 3 61 63
43 3 64 65
44 3 64 66
45 3 67 68
46 3 67 69
47 3 70 71
48 3 70 72
49 3 73 74
